Английский пр. 42-50;2016-09-28;42508039
Красуцкого ул. 1-5;2016-12-29;46354386
Московский пр. метро Фрунзенская;2016-12-29;46355090
Угловой пер. 2-6;2016-12-29;46355467
Грибоедова кан. наб. / Репина пл.;2016-12-30;
Прядильный пер. 1-3;2016-12-30;
Люблинский пер. 1-9;2016-12-30;46365057
Люблинский пер. 2-10;2016-12-30;
Прядильный пер. 5-7;2016-12-30;
Прядильный пер. 2-12;2016-12-30;
Садовая ул. 64-66;2016-12-30;46365799
Макаренко пер. 2-14;2016-12-30;46366523
Фонтанки наб. 143-145;2016-12-30;
Кустарный пер. неч.;2016-12-30;
Кустарный пер. 2-8;2016-12-30;46374284
Московский пр. 2-14;2016-12-30;46381481
Московский пр. Сенной рынок вход;2016-12-30;46381481
Сенная пл. юг-зап-юг;2016-12-30;46383336
Садовая ул. 42;2016-12-30;46383874
Гороховая ул. 41 двор;2016-12-30;46481639
Никольский пер. 2-8;2016-12-30;46482241
Грибоедова кан. наб. 127-129;2016-12-30;
Троицкий пр. 6-20;2017-01-17;46497363
Дубленский пер. зап;2017-01-17;46497614
1 Красноармейская ул. 26;2017-01-17;46498089
Советский пер. 1;2017-01-17;
Советский пер. 3;2017-01-17;
Советский пер. 5;2017-01-17;
Советский пер. 7;2017-01-17;
Советский пер. 9;2017-01-17;
Советский пер. 11;2017-01-17;46498745
7 Красноармейская ул. 25;2017-01-17;46500023
Измайловский пр. 16-24;2017-01-17;46500895
Садовая ул. 37;2017-01-17;46501405
Дубленский пер. вост;2017-01-18;
Троицкий пр. 4;2017-01-18;46506080
Троицкий пр. 2;2017-01-18;46506966
Советский пер. 2;2017-01-18;46507214
Советский пер. 4;2017-01-18;46507362
Советский пер. 6;2017-01-18;
Советский пер. 8-10;2017-01-18;
Советский пер. 12;2017-01-18;46507605
Советский пер. 14-16;2017-01-18;46507995
7 Красноармейская ул. 11-23;2017-01-18;46508324
7 Красноармейская ул. 1-9;2017-01-18;46509976
Малодетскосельский пр. 27-33;2017-01-18;46510167
Батайский пер. 1-3;2017-01-18;46510276
Азовский пер. 1;2017-01-18;
Черноморский пер. 5-7;2017-01-18;
Керченский пер. вост;2017-01-18;46510445
Английская наб. 2-20;2017-01-18;46510989
Замятин пер. 2;2017-01-18;
Замятин пер. 4;2017-01-18;46511178
Труда ул. неч.;2017-01-18;
13 Красноармейская ул. 4-32;2017-01-20;46511619
13 Красноармейская ул. 2;2017-01-20;
2 Красноармейская ул. 20-22;2017-01-20;
2 Красноармейская ул. 8-18;2017-01-20;46511977
2 Красноармейская ул. 2-6;2017-01-20;46512204
Батайский пер. 2-8;2017-01-20;46512373
Дойников пер. 1-11;2017-01-20;
Римского-Корсакова пр. 6-8;2017-01-24;46540081
Римского-Корсакова пр. 2-4;2017-01-24;46540483
Московский пр. 17-21;2017-01-24;
2 Красноармейская ул. 1-7;2017-01-24;46544624
Егорова ул. 2-4;2017-01-24;46545201
Фонтанки наб. 122-136;2017-02-16;46547489
Егорова ул. 2-4;2017-02-16;46547771
Егорова ул. 6-8;2017-02-16;
Егорова ул. 14;2017-02-16;46548181
Егорова ул. 16;2017-02-16;46548966
Егорова ул. 18;2017-02-16;46549269
Егорова ул. 20-22;2017-02-16;
Егорова ул. 24-30;2017-02-16;46549815
Угловой пер. 1-11;2017-02-16;46550667
Загородный пр. 54;2017-02-16;46550945
Загородный пр. 56;2017-02-16;
Загородный пр. 58-60;2017-02-16;46551168
Загородный пр. 64;2017-02-16;46551304
Загородный пр. 66-68;2017-02-16;
Загородный пр. 70;2017-02-16;46551467
Фонтанки наб. 142-144 - Рижский пр. 1-3 - проход;2017-02-25;46562016
8 Красноармейская ул. 3-25;2017-03-02;46562401
8 Красноармейская ул. 1;2017-03-02;46562640
Измайловский пр. 4;2017-03-02;46562956
Измайловский пр. 6;2017-03-02;46563007
3 Красноармейская ул. 17;2017-03-02;
3 Красноармейская ул. 7-15;2017-03-02;46563606
3 Красноармейская ул. 1-5;2017-03-02;
Клинский пр. 28;2017-03-02;
Клинский пр. 24-26;2017-03-02;46586902
Клинский пр. 20-22;2017-03-02;46587054
Клинский пр. 16-18;2017-03-02;46587114
Клинский пр. 12-14;2017-03-02;
Клинский пр. 8-10;2017-03-02;46587218
Клинский пр. 2-4;2017-03-02;
Загородный пр. 45;2017-03-02;46587359
Никольский пер. (2);2017-03-02;46587567
Никольская пл. 2-6;2017-03-02;46587705
Крюкова кан. наб. 10-14;2017-03-02;46587965
Лабутина ул. 26-30;2017-03-06;46671456
Калинкин пер. 2-6;2017-03-06;
8 Красноармейская ул. 4-24;2017-03-06;46672493
8 Красноармейская ул. 2;2017-03-06;
Измайловский пр. 11;2017-03-06;46672909
Измайловский пр. 9;2017-03-06;
3 Красноармейская ул. 20;2017-03-06;
3 Красноармейская ул. 10-18;2017-03-06;46675904
3 Красноармейская ул. 2-8;2017-03-06;46676524
Московский пр. 44 - Батайский пер. 5 - сад Олимпия;2017-03-06;
Батайский пер. 10-12;2017-03-06;46677088
Дойников пер. 2-6;2017-03-06;46677408
Бронницкая ул. 21-27;2017-03-06;
Малодетскосельский пр. 21-25;2017-03-06;46678019
Московский пр. 50-60;2017-03-06;46678559
Митрофаньевское шоссе 4-10;2017-03-06;46680352
Митрофаньевский тупик зап;2017-03-06;46760096
Митрофаньевский тупик вост;2017-03-06;46760284
Митрофаньевское шоссе 2;2017-03-06;46761698
Балтийского вокзала пл. юг;2017-03-06;46769647
Библиотечный пер. сев;2017-03-06;46770569
Шкапина ул. 2-6;2017-03-06;46771343
Лермонтовский пр. 43;2017-03-16;
9 Красноармейская ул. 3-23;2017-03-16;46912525
9 Красноармейская ул. 1;2017-03-16;
Измайловский пр. 10;2017-03-16;46913231
4 Красноармейская ул. 21;2017-03-16;46913368
4 Красноармейская ул. 9-19;2017-03-16;46913816
4 Красноармейская ул. 1-7;2017-03-16;46914123
Московский пр. 44-48;2017-03-16;46943471
Малодетскосельский пр. 17-19;2017-03-16;
Малодетскосельский пр. 13-15;2017-03-16;
Малодетскосельский пр. 9-11;2017-03-16;46944027
Володи Ермака ул. 2-6;2017-03-17;
Володи Ермака ул. 8-10;2017-03-17;
Рижский пр. 33-41;2017-03-17;46944649
Степана Разина ул. 7-15;2017-03-17;46945293
Обводного кан. наб. 233;2017-03-17;46945446
Обводного кан. наб. 156;2017-03-17;
Бумажная ул. 18-22;2017-03-17;46946200
Стачек пл. сев-вост;2017-03-17;47115098
Старо-Петергофский пр. 16-54;2017-03-17;47119120
Розенштейна ул. 2-36;2017-03-17;47264417
Шкапина ул. 1-45;2017-03-17;47272966
Обводного кан. наб. 126;2017-03-17;
Дровяная ул. 5-9;2017-03-17;47274055
Курляндская ул. 2-12;2017-03-17;47276161
Фонтанки наб. 146-154;2017-03-17;47276637
Матвеева пер. вост;2017-03-23;
Мойки наб. 104-114;2017-03-23;47295663
Ново-Адмиралтейского кан. наб. 6;2017-03-23;
Галерная ул. 26-60;2017-03-23;47297527
Конногвардейский бульвар 19-21;2017-03-23;
Конногвардейский бульвар 1-17;2017-03-23;47304266
Сенатская пл. 3;2017-03-23;
Адмиралтейская наб. 8-10;2017-03-23;47305034
Володи Ермака ул. 15-21;2017-03-24;
Рижский пр. 78;2017-03-24;
Бумажного кан. наб. 12-18;2017-03-24;47308242
Бумажная ул. 2-12;2017-03-24;47308939
Старо-Петергофский пр. 54 - метро Нарвская;2017-03-24;47309480
12 Красноармейская ул. 32-40;2017-03-24;47339656
11 Красноармейская ул. 2-30;2017-03-24;47340477
Измайловский пр. 14;2017-03-24;
Измайловский пр. 14 - сад Валентина Пикуля;2017-03-24;
Измайловский пр. 14 - проезд;2017-03-24;47341410
6 Красноармейская ул. 24;2017-03-24;47341743
6 Красноармейская ул. 14-22;2017-03-24;47342544
6 Красноармейская ул. 2-12;2017-03-24;47343148
Московский пр. 49-61;2017-03-24;47343450
Егорова ул. 21-29;2017-03-24;47369303
Егорова ул. 19-21;2017-03-24;47369381
Егорова ул. 15-17;2017-03-24;47369530
Егорова ул. 11-13;2017-03-24;
Егорова ул. 7-9;2017-03-24;47369679
Егорова ул. 5;2017-03-24;47369760
Егорова ул. 1-3;2017-03-24;47370048
1 Красноармейская ул. 12-24;2017-03-24;47370460
Измайловский пр. 2;2017-03-24;47370751
Крюкова кан. наб. 2;2017-03-28;
Труда пл. юг;2017-03-28;
Труда пл. юг-вост;2017-03-28;47394805
Якубовича ул. 5;2017-03-28;47394961
Якубовича ул. 3;2017-03-28;47395141
Якубовича ул. 1;2017-03-28;
Адмиралтейский пр. 12;2017-03-28;
Адмиралтейский пр. 8-10;2017-03-28;47395879
Гороховая ул. 9-11;2017-03-28;47396329
Гороховая ул. 13-15;2017-03-28;47396531
Мойки наб. 56-62;2017-03-28;47764689
Гривцова пер. 2-12;2017-03-28;47766998
Гривцова пер. 14-16;2017-03-28;47768364
Грибоедова кан. наб. 49-55;2017-03-28;47861529
Введенский кан. 1-3;2017-03-28;
Загородный пр. 47-49;2017-03-28;
1 Красноармейская ул. 2-10;2017-03-28;47865676
Труда пл. 6;2017-03-29;47867008
Конногвардейский бульвар 6;2017-03-29;47867719
Конногвардейский бульвар 4;2017-03-29;47869654
Конногвардейский бульвар 2;2017-03-29;
Исаакиевская пл. 1;2017-03-29;47881500
Вознесенский пр. 2-8;2017-03-29;47882552
Вознесенский пр. 10-12;2017-03-29;47884321
Исаакиевская пл. 4;2017-03-29;47884650
Мойки наб. 64-66;2017-03-29;47884965
Гривцова пер. 1-5;2017-03-29;47885909
Введенский кан. 2-8;2017-03-29;47886431
Введенский канал (8-10);2017-03-29;
2 Красноармейская ул. 9-21;2017-03-29;47887066
2 Красноармейская ул. 23;2017-03-29;
Вознесенский пр. 42-46;2017-03-29;47900434
Садовая ул. 56-58;2017-03-29;47901139
Грибоедова кан. наб. 119-125;2017-03-29;47901685
Римского-Корсакова пр. 14-16;2017-03-29;47901964
Глинки ул. 4-8;2017-03-29;47902292
Союза Печатников ул. 3-9;2017-03-29;47902717
Лермонтовский пр. 2-6;2017-03-29;47903072
Глинки ул. 2;2017-03-30;47903642
Бол. Морская ул. 67;2017-03-30;47903857
Конногвардейский пер. 3-5;2017-03-30;47904561
Конногвардейский пер. 1;2017-03-30;
Почтамтский пер. (2);2017-03-30;
Исаакиевская пл. сев-вост;2017-03-30;47905736
Вознесенский пр. 1;2017-03-30;
Бринько пер. 1-5;2017-03-30;47963383
Грибоедова кан. наб. 106-120;2017-03-30;47963993
Грибоедова кан. наб. 109-117;2017-03-30;
Крюкова кан. наб. 7-11;2017-03-30;47964539
Прачечный пер. 7-9;2017-03-31;47964884
Пирогова пер. 16-18;2017-03-31;47965795
Пирогова пер. 19-21;2017-03-31;
Прачечный пер. 1-5;2017-03-31;47966316
Мойки наб. 90-98;2017-03-31;47967200
Конногвардейский пер. 10;2017-03-31;
Почтамтская ул. 14-20;2017-03-31;47978129
Почтамтская ул. 2-12;2017-03-31;47981277
Мал. Морская ул. 12-24;2017-03-31;47986747
Бол. Морская ул. 28-42;2017-03-31;47996252
Бол. Морская ул. 44-56;2017-03-31;47997488
Бол. Морская ул. 58;2017-03-31;47997803
Рижский пр. 2-16;2017-04-05;47999944
Дровяная ул. 2-4;2017-04-05;48007449
10 Красноармейская ул. 7-23;2017-04-05;48008701
10 Красноармейская ул. 3-5;2017-04-05;48009171
10 Красноармейская ул. 1;2017-04-05;48011727
5 Красноармейская ул. 23;2017-04-05;48011919
5 Красноармейская ул. 11-21;2017-04-05;48012220
5 Красноармейская ул. 1-9;2017-04-05;48013262
Московский пр. 37 - 5 Красноармейская ул. 1 - проход;2017-04-05;48013963
Мойки наб. 73-87;2017-04-05;48015578
Мойки наб. 89-101;2017-04-05;48015578
Мойки наб. 103;2017-04-05;
Прачечный пер. 2-8;2017-04-05;
Прачечный пер. 10-14;2017-04-05;48031432
Бол. Морская ул. 55-65;2017-04-19;48041588
Бол. Морская ул. 41-53;2017-04-19;48045857
Бол. Морская ул. 25-39;2017-04-19;48047451
Грибоедова кан. наб. 64-76;2017-04-19;48047873
Союза Печатников ул. 22-26;2017-04-20;48071486
Фонтанки наб. 142-144;2017-04-20;48072133
Фонтанки наб. 142 - сквер;2017-04-20;48072133
Лермонтовский пр. 45-47;2017-04-20;
Лермонтовский пр. 49-51;2017-04-20;48073230
Лермонтовский пр. 53-55;2017-04-20;48073683
Морской пер. сев;2017-04-20;48074109
Морской пер. юг;2017-04-20;
Лермонтовский пр. 57-59;2017-04-20;
Обводного кан. наб. 114-116;2017-04-20;
Парфёновская ул. вост;2017-04-20;48074503
Обводного кан. наб. 106-108;2017-04-20;48099811
Обводного кан. наб. 107-109;2017-04-20;48101144
Обводного кан. наб. 103-105;2017-04-20;
Обводного кан. наб. 101;2017-04-20;
Обводного кан. наб. 99;2017-04-20;
Почтамтский пер. 2-4;2017-04-20;48102348
Почтамтский пер. 6-8;2017-04-20;48102968
Почтамтский пер. 10;2017-04-20;
Мойки наб. 82-88;2017-04-20;48103851
Фонарный пер. 7-9;2017-04-21;48104250
Фонарный пер. 3-5;2017-04-21;48104646
Фонарный пер. 1;2017-04-21;
Почтамтский пер. 9;2017-04-21;
Почтамтский пер. 5-7;2017-04-21;48105625
Почтамтский пер. 3;2017-04-21;48105712
Почтамтский пер. 1;2017-04-21;
Антоненко пер. 2-10;2017-04-21;48137827
Вознесенский пр. 9;2017-04-21;
Пирогова пер. 2-6;2017-04-21;
Пирогова пер. 8-14;2017-04-21;48138643
Лермонтовский пр. 8-10;2017-04-25;48139337
Лермонтовский пр. (10-12);2017-04-25;
Лермонтовский пр. 12-14;2017-04-25;
Лермонтовский пр. 16-30;2017-04-25;48141940
Якобштадтский пер. 1;2017-04-25;
Якобштадтский пер. 3;2017-04-25;
Якобштадтский пер. 5-7;2017-04-25;
Якобштадтский пер. 9;2017-04-25;
Якобштадтский пер. 11-13;2017-04-25;
11 Красноармейская ул. 5-15;2017-04-25;48143840
Дровяная ул. 6-8;2017-04-25;48144262
10 Красноармейская ул. 20-26;2017-04-25;48144697
10 Красноармейская ул. 4-16;2017-04-25;48144977
10 Красноармейская ул. 2;2017-04-25;
5 Красноармейская ул. 34-36;2017-04-25;48145112
5 Красноармейская ул. 16-32;2017-04-25;48145309
5 Красноармейская ул. 2-14;2017-04-25;48145981
Загородный пр. 70;2017-04-25;48209755
Загородный пр. 66-68;2017-04-25;
Загородный пр. 64;2017-04-25;
Загородный пр. 58-60;2017-04-25;
Загородный пр. 56;2017-04-25;
Загородный пр. 54;2017-04-25;
Витебская пл.;2017-04-25;
Загородный пр. 52А;2017-04-25;
Загородный пр. 46-48;2017-04-25;48210024
Антоненко пер. 1-5;2017-04-25;48211281
Якобштадтский пер. вост (1);2017-04-26;
Якобштадтский пер. вост (3);2017-04-26;
Якобштадтский пер. вост (5-7);2017-04-26;
Якобштадтский пер. вост (9);2017-04-26;
Якобштадтский пер. вост (11-13);2017-04-26;
11 Красноармейская ул. 1-3;2017-04-26;
Измайловский пр. 17;2017-04-26;48211871
Измайловский пр. 12;2017-04-26;
6 Красноармейская ул. 29-31;2017-04-26;48251002
6 Красноармейская ул. 15-27;2017-04-26;48251497
6 Красноармейская ул. 1-11;2017-04-26;48252892
Московский пр. 43-47;2017-04-26;48254070
Московский пр. 63;2017-04-26;48254557
Московский пр. 73-75 - двор;2017-04-26;48255244
Московский пр. 79 - двор;2017-04-26;48255971
Троицкая пл.;2017-04-27;48266185
Измайловский пр. 8;2017-04-27;48266472
7 Красноармейская ул. 12-30;2017-04-27;48267403
7 Красноармейская ул. 2-10;2017-04-27;48268793
Московский пр. 39-41;2017-04-27;48269137
Московский пр. 35-37;2017-04-27;48269730
Московский пр. 31-33;2017-04-27;48269845
Московский пр. 27-29;2017-04-27;
Московский пр. 23-25;2017-04-27;48270073
Декабристов ул. 9-15;2017-04-28;48578334
Грибоедова кан. наб. 56-62;2017-04-28;48579179
Грибоедова кан. наб. 50-54;2017-04-28;48579653
Грибоедова кан. наб. 46-48;2017-04-28;48579694
Грибоедова кан. наб. 42-44;2017-04-28;48580006
Загородный пр. 35 - двор;2017-05-03;48986551
Пирогова пер. 1-9;2017-05-03;49011514
Пирогова пер. 11-17;2017-05-03;49011726
Старо-Петергофский пр. 44-50 - сквер;2017-05-15;48724702
12 Красноармейская ул. 14 - двор;2017-05-15;48725512
3 Красноармейская ул. - Егорова ул. - 4 Красноармейская ул. - двор;2017-05-15;48726892
Декабристов ул. 55-57;2017-05-17;49525172
Декабристов ул. 49-53;2017-05-17;49525682
Декабристов ул. 31-47;2017-05-17;49526837
Балтийского вокзала пл. зап;2017-05-18;49705780
Балтийского вокзала пл. юг;2017-05-18;49705927
Декабристов ул. 28-32;2017-05-18;49760704
Декабристов ул. 60-64;2017-06-02;49806503
Декабристов ул. 54-58;2017-06-02;49806666
Декабристов ул. 46-52;2017-06-02;49807082
Лермонтовский пр. 1-5;2017-06-02;49807339
Лермонтовский пр. 7-9;2017-06-02;49807555
Лермонтовский пр. 13-15;2017-06-02;49807751
Лермонтовский пр. 17-19;2017-06-02;49807899
Лермонтовский пр. 21-23;2017-06-02;49808011
Лермонтовский пр. 27-37;2017-06-02;49808499
Римского-Корсакова пр. 105-117;2017-06-06;50020194
Римского-Корсакова пр. 87-103;2017-06-06;50020557
Римского-Корсакова пр. 79-85;2017-06-06;50020622
Римского-Корсакова пр. 73-77;2017-06-06;50020750
Римского-Корсакова пр. 65-71;2017-06-06;50020833
Римского-Корсакова пр. 55-63;2017-06-06;50020930
Римского-Корсакова пр. 43-53;2017-06-06;50021032
Римского-Корсакова пр. 37-41;2017-06-06;50021077
Римского-Корсакова пр. 27-35;2017-06-06;50021260
Римского-Корсакова пр. 25;2017-06-06;
Римского-Корсакова пр. 21-23;2017-06-06;50021421
Римского-Корсакова пр. 13-19;2017-06-06;50021580
Римского-Корсакова пр. 1-11;2017-06-06;50021739
Сенная пл. юг-зап-юг;2017-06-06;50021842
Старо-Петергофский пр. 1-11;2017-06-08;49392188
Старо-Петергофский пр. 13-19;2017-06-08;49393440
Старо-Петергофский пр. 21-23;2017-06-08;49394440
1 Красноармейская ул. 2 - двор;2017-06-14;50368411
Сенная пл. 1-5 - Спасский пер. 11 - двор;2017-06-28;49912944
Декабристов ул. 36-42;2017-06-28;49908349
Фонтанки наб. 126-130 - Измайловский пр. 7 - дворы;2017-06-29;50043171
Московский пр. 30-42;2017-06-29;51245870
Садовая ул. 33-35;2017-06-29;51630281
Дровяной пер. 1-5;2017-07-04;
Дровяной пер. 7-9;2017-07-04;51660508
Грибоедова кан. наб. 154-178;2017-07-04;51660941
Садовая ул. 111-129;2017-07-04;51661265
Тургенева пл. сз;2017-07-04;51661458
Тургенева пл. св;2017-07-04;51662398
Садовая ул. 77-91;2017-07-04;51662964
Садовая ул. 69-75;2017-07-04;51866527
Садовая ул. (67-69);2017-07-04;
Садовая ул. 65-67;2017-07-04;51866748
Садовая ул. 59-63;2017-07-04;51866941
Садовая ул. 51-57;2017-07-04;51867287
Садовая ул. 47-49;2017-07-04;51867672
Садовая ул. 39-45;2017-07-04;51867774
Гривцова пер. 24 - Спасский пер. 9 - дворы;2017-07-04;50043735
Лермонтовский пр. 7 - двор;2017-07-05;50064693
Гражданская ул. 13-15 - двор;2017-07-05;50067680,50069680
Грибоедова кан. наб. 85-97;2017-07-12;52550288
Грибоедова кан. наб. 79-83;2017-07-12;52550428
Грибоедова кан. наб. 73-77;2017-07-12;52550545
Грибоедова кан. наб. 65-67 - Казначейская ул. 2-4 - двор;2017-07-12;50243245
Сенная пл. 4-6;2017-07-12;52551180
Декабристов ул. 14-26;2017-07-19;52611883
Гороховая ул. 7 - двор;2017-07-20;50479082
Московский пр. 16-20 - Фонтанки наб. 108-110 - дворы;2017-07-26;50618022
Римского-Корсакова пр. 49 - Союза Печатников ул. 4-6 - дворы;2017-07-27;51629565
Фонтанки наб. 129 - двор;2017-08-30;51629110
Вознесенский пр. 45-57;2017-08-30;51659114
Вознесенский пр. 37-43;2017-08-30;51659343
Вознесенский пр. 31-35;2017-08-30;51659435
Вознесенский пр. 25-29;2017-08-30;51659590
Вознесенский пр. 19-23;2017-08-30;51659870
Вознесенский пр. 13-17;2017-08-30;51660138
Вознесенский пр. 9;2017-08-30;
Вознесенский пр. 3-7;2017-08-30;
Вознесенский пр. 1;2017-08-30;
Казанская ул. 54-60;2017-09-05;51922440
Казанская ул. 48-52;2017-09-05;51922884,51922928
Казанская ул. 34-46;2017-09-05;51923162
Казанская ул. 26-32;2017-09-05;51923469
Гороховая ул. 27;2017-09-05;51959092
Гороховая ул. 29-43;2017-09-05;51959398
Гороховая ул. 45-57;2017-09-05;51960230
Семёновская пл. юг-зап;2017-09-05;51960390
Гороховая ул. 59-61;2017-09-05;51960589
Гороховая ул. 63-79;2017-09-05;51961340
Загородный пр. 33-39;2017-09-05;51961728
Мойки наб. 110-114 - Писарева ул. 2-10 - дворы;2017-09-06;51989142
Писарева ул. 2-20;2017-09-06;51989647
Грибоедова кан. наб. 56-62;2017-09-06;51991134
Минский пер. 1-3;2017-09-15;52111294
Союза Печатников ул. 3-9;2017-09-15;52111740
Союза Печатников ул. 11-21;2017-09-15;52112948
Союза Печатников ул. 23-25;2017-09-15;52113239
Союза Печатников ул. 27-31;2017-09-15;52113704
Союза Печатников ул. 28-30 - двор;2017-09-15;52094420
Псковская ул. 2-8;2017-09-15;
Псковская ул. 10-22;2017-09-15;52113885
Псковская ул. 24-36;2017-09-15;
Лоцманская ул. 18-20;2017-09-15;52114118
Фонтанки наб. 201;2017-09-15;
Фонтанки наб. 183-199;2017-09-15;52114357
Фонтанки наб. 177-181;2017-09-15;52114830
Фонтанки наб. 165-175;2017-09-15;
Фонтанки наб. 159-163;2017-09-15;
Фонтанки наб. 153-157;2017-09-15;52115017
Фонтанки наб. 147-151;2017-09-15;52115312
Фонтанки наб. 143-145;2017-09-15;
Фонтанки наб. 133-141;2017-09-15;52115484
Фонтанки наб. 127-131;2017-09-15;52115721
Вознесенский пр. 42-46;2017-09-15;52116023
Мастерская ул. 2-8;2017-09-19;52193398
Мастерская ул. 10-14;2017-09-19;52193470
Римского-Корсакова пр. 55-63;2017-09-19;
Лермонтовский пр. (10-12);2017-09-19;
Грибоедова кан. наб. 131-135;2017-09-19;52193617
Садовая ул. (67-69);2017-09-19;
Никольский пер. 2-8;2017-09-19;52193848
Бол. Подьяческая ул. 33-39;2017-09-19;52194044
Бол. Подьяческая ул. 19-31;2017-09-19;52194257
Бол. Подьяческая ул. 1-17;2017-09-19;52194587
Грибоедова кан. наб. 82;2017-09-19;
Грибоедова кан. наб. 78-80;2017-09-19;52194682
Вознесенский пр. 32;2017-09-19;52194746
Гражданская ул. 18-28;2017-09-19;52195009
Столярный пер. 10-12 - двор;2017-09-19;52191724
Гражданская ул. 2-16;2017-09-19;52195145
Гривцова пер. 11-13;2017-09-19;52195493
Садовая ул. 38-40;2017-09-19;52195752
Глинки ул. 2 - двор;2017-09-20;52260431
Фонарный пер. 2-4;2017-09-20;
Фонарный пер. 6-8;2017-09-20;52399836
Фонарный пер. 10-16;2017-09-20;52400108
Казанская ул. 45-49;2017-09-20;52400165
Казанская ул. 33-43;2017-09-20;52400384
Казанская ул. 29-31;2017-09-20;52400602
Казанская ул. 21-27;2017-09-20;52400699
Декабристов ул. 36-40 - Минский пер. 1-3 - двор;2017-09-21;52458744
Глинки ул. 2;2017-09-21;52462650
Труда ул. 8-10;2017-09-21;
Якубовича ул. 26;2017-09-21;52462747
Якубовича ул. 12-24;2017-09-21;52463034
Якубовича ул. 2-10;2017-09-21;52463333
Союза Печатников ул. 2 - двор;2017-09-22;52291383
Грибоедова кан. наб. 92-96;2017-09-22;52291708
Грибоедова кан. наб. 84-90;2017-09-22;52291978
Бол. Подьяческая ул. 2-16;2017-09-22;52292218
Бол. Подьяческая ул. 18-24;2017-09-22;52292444
Бол. Подьяческая ул. 26-36;2017-09-22;52292542
Фонтанки наб. 127-131;2017-09-22;
Фонтанки наб. 123-125;2017-09-22;52292606
Фонтанки наб. 113-121;2017-09-22;52292772
Обуховская пл. зап;2017-09-22;
Писарева ул. 1-5;2017-09-25;52498463
Адмиралтейского кан. наб. 1-31;2017-09-25;52498586
Галерная ул. 22-24;2017-09-25;
Галерная ул. 2-22;2017-09-25;52498969
Адмиралтейская наб. 12-16;2017-09-25;
Адмиралтейская наб. 8-10;2017-09-25;
Адмиралтейская наб. 2-6;2017-09-25;
Матвеева пер. 1-5;2017-09-28;52524777
Мойки наб. 104-114;2017-09-28;52524830
Мойки наб. 118-122;2017-09-28;52524880
Английский пр. 2-26;2017-09-28;52525144
Английский пр. 28-34;2017-09-28;52525294
Английский пр. 36-40;2017-09-28;52525380
Английский пр. 42-50;2017-09-28;52525478
Английский пр. 50;2017-09-28;52525528
Английский пр. 52;2017-09-28;52525625
Английский пр. 54-60;2017-09-28;52525651
Английский пр. 62;2017-09-28;
Троицкий пр. 1-7;2017-09-28;52525736
1 Красноармейская ул. 11-13;2017-09-28;52525901
1 Красноармейская ул. 1-9;2017-09-28;52526010
Вознесенский пр. 2 - дворы;2017-10-03;53027991
Мал. Морская ул. 19 - дворы;2017-10-03;53027991
Прачечный пер. 7-9;2017-10-12;
Прачечный пер. 1-5;2017-10-12;53084663
Бол. Морская ул. 58;2017-10-12;
Бол. Морская ул. 44-56;2017-10-12;53084776
Вознесенский пр. 10-12;2017-10-12;53084913
Мал. Морская ул. 12-24;2017-10-12;53085439
Бол. Подьяческая ул. 7 - двор;2017-10-17;53055179
Бол. Подьяческая ул. 5 - двор;2017-10-17;53055179
Римского-Корсакова пр. 39 - двор;2017-10-19;53083430
Казанская ул. 39 - дворы;2017-10-20;53219097
Казанская ул. 35-39 - проезд;2017-10-20;53219097
